type,time,logId,sessionId
EndSession,2020-01-21T12:40:00.794Z,3920aeb4-4c8f-443c-94a8-e720d9d78ffa,1731f1b0-36b1-4cff-bdf8-ef51f63a84f3
EndSession,2020-01-21T12:42:24.365Z,d14df8d7-f0fd-454b-8e21-c60fd37a51c6,f906ff3c-cfb6-4b22-a831-6ba16c2b624e
EndSession,2020-01-21T12:48:07.793Z,aaa108f7-ea7f-41ed-85d8-d856e0aa9492,de08acc3-5d5b-4581-96ce-ad59b0c33e2d
EndSession,2020-01-21T12:59:17.863Z,2f8a466a-700b-4513-8e97-c0a49786f7ad,b06a526f-a93b-417f-a075-cf24b77eff07
EndSession,2020-01-21T13:01:28.799Z,6697ab2d-83a4-4ecc-9925-ff7716e8145e,7c280937-2be7-4872-9a6d-78a0137e407c
EndSession,2020-01-21T13:54:55.587Z,26e4957f-04e5-48b1-8453-a9d2c2d02aaa,16cd9965-68ba-4ce0-98be-62cebc2ef016
EndSession,2020-01-21T14:09:34.255Z,422dbaec-ab2f-4601-9182-2255f34b3ac6,5763fbc5-edac-448d-b25d-ba39db6bc3e1
EndSession,2020-01-21T14:31:36.903Z,26e4957f-04e5-48b1-8453-a9d2c2d02aaa,625ceeee-731c-4106-a248-49b87f83323b
EndSession,2020-01-21T14:45:35.451Z,9e90f27d-edec-4fb3-a86a-0754a7a4683b,894facfd-5fac-4432-b08a-2a5005dafa20
EndSession,2020-01-21T15:00:06.972Z,ae1569b4-03ac-4164-87ab-6571fe1acf29,dac73d0e-31b7-458e-ab16-dae2f74454e8
EndSession,2020-01-21T15:09:22.329Z,1381280a-3beb-4d02-b28c-339bb06d450b,37428ed4-d138-4c69-8fd0-e4623d14af13
EndSession,2020-01-21T15:27:54.296Z,d14df8d7-f0fd-454b-8e21-c60fd37a51c6,863475b8-cc88-4f1c-825a-52ec9dbeb6e5
EndSession,2020-01-21T15:46:28.101Z,9e90f27d-edec-4fb3-a86a-0754a7a4683b,e96fb819-e9b4-48fd-b098-240f04ec15a8
EndSession,2020-01-21T15:51:49.876Z,eb6c3789-e0cc-4375-a763-9eb070bdeab1,9a7c5a60-39ec-4841-bb00-109a191b9956
EndSession,2020-01-21T16:26:35.615Z,ae1569b4-03ac-4164-87ab-6571fe1acf29,bd84187b-e820-4258-b108-c6f7f5d71e0b
EndSession,2020-01-21T16:44:13.024Z,5acb05a8-df6e-4afa-8d3e-cc31e335611c,1f910284-f8ee-4ea3-876f-a271cb1ad607
EndSession,2020-01-21T16:57:11.920Z,dc86e370-ea22-4632-8cd9-317601808a37,7c6ed29c-24ee-4414-abfc-0845339101a7
EndSession,2020-01-21T16:59:24.458Z,6697ab2d-83a4-4ecc-9925-ff7716e8145e,ff961b42-7ed2-458f-ad6c-4207e24aa666
EndSession,2020-01-21T17:04:03.248Z,d14df8d7-f0fd-454b-8e21-c60fd37a51c6,8a309c26-2db5-404e-b622-9b9ed77aa49e
EndSession,2020-01-21T17:19:21.360Z,ae1569b4-03ac-4164-87ab-6571fe1acf29,dc0d0a7c-3487-45a5-92c5-e7d6cc36cb42
EndSession,2020-01-21T17:22:43.226Z,d14df8d7-f0fd-454b-8e21-c60fd37a51c6,49874f68-54de-47c8-ab9f-10f02cb748b3
EndSession,2020-01-21T18:17:12.888Z,ba6a2f23-e0cc-4d55-89c8-a5776d0d6648,91da3ce7-c6c2-42b0-ac2d-b64756b12a7a
EndSession,2020-01-21T18:29:11.802Z,376704ca-ecf7-4e65-adf3-7d488a35b69d,81b6a8e4-27dc-4988-93e0-e778f889747c
EndSession,2020-01-21T18:59:11.120Z,3030ddd6-4655-4bcd-af8a-3069cc1130b8,37c90f72-b978-4b81-9e13-b36b6e2633e5
EndSession,2020-01-21T19:02:38.224Z,376704ca-ecf7-4e65-adf3-7d488a35b69d,c7c907e9-0867-4582-8d63-cce953495990
EndSession,2020-01-21T19:16:55.369Z,1edf9730-7cc5-495e-9deb-63d4416fe16a,ec6384c5-9a2f-4090-96f2-ef0335157b36
EndSession,2020-01-21T19:22:30.238Z,422dbaec-ab2f-4601-9182-2255f34b3ac6,caa29770-b138-4b00-953a-2d94fa4b9cf9
EndSession,2020-01-21T19:29:36.649Z,1edf9730-7cc5-495e-9deb-63d4416fe16a,384da3d2-630d-4ba0-ab3a-d94901245b9a
EndSession,2020-01-21T19:39:33.517Z,cf231fc8-5dbf-4a6b-9363-8afb306722d9,e2dd8246-fcff-4440-9c17-6088d8ec1a4e
EndSession,2020-01-21T19:41:04.625Z,26e4957f-04e5-48b1-8453-a9d2c2d02aaa,6f055e26-371c-462c-860b-9bc1d04fd294
EndSession,2020-01-21T19:42:02.958Z,5ff3a60c-fec3-4872-94db-0d0c26eafb95,51127032-056f-456d-ab01-e38f8dcbe115
EndSession,2020-01-21T19:46:03.858Z,379cd913-1263-42de-968b-a4e1eb6f7673,13425179-375c-4910-80a4-f2c08681eb78
EndSession,2020-01-22T08:40:49.520Z,17ef3de0-e674-4082-a08b-0fc034dc9bdb,2bd5fd9c-21c4-423d-aa2b-ac8f8d7b26b3
EndSession,2020-01-22T08:41:37.941Z,ab383776-e1ad-47fb-bea6-43b747a068f0,dcb6e91a-af95-4c0d-8c48-8734f5ba39d5
EndSession,2020-01-22T09:13:06.998Z,e70313be-1bac-4688-9e15-18670a8276ee,d3a41ac5-15e1-4070-953c-31dec3bc2ad3
EndSession,2020-01-22T09:17:20.471Z,9dd61607-4512-40c8-b745-227348b07fb5,45384631-6c2f-4df1-af0e-b6eff11dd745
EndSession,2020-01-22T09:36:33.267Z,a3270f6f-8854-4f99-9eb5-add517c98ae9,49f03ce1-8b3e-4966-8fdd-daadad5163af
EndSession,2020-01-22T09:36:53.112Z,1edf9730-7cc5-495e-9deb-63d4416fe16a,a49c827d-17a5-4d6e-9c50-6c7c4dc8b5c4
EndSession,2020-01-22T09:43:29.120Z,582869a0-ea6e-4357-ba89-e21195ea273e,ffc10361-5777-4764-a845-da913e767492
EndSession,2020-01-22T10:13:36.830Z,e70313be-1bac-4688-9e15-18670a8276ee,26ddd836-050d-41a8-963e-5e57c8d645e3
EndSession,2020-01-22T10:24:51.192Z,1edf9730-7cc5-495e-9deb-63d4416fe16a,20f3d479-d780-4220-bfce-e08e092d0e75
EndSession,2020-01-22T10:30:51.217Z,5ff3a60c-fec3-4872-94db-0d0c26eafb95,f6f2ca5f-b199-488e-83a1-1a0de3b12fad
EndSession,2020-01-22T10:36:28.784Z,6697ab2d-83a4-4ecc-9925-ff7716e8145e,54bdb225-9ef4-4ffc-83d3-c01a898383b1
EndSession,2020-01-22T11:21:43.331Z,0a3d5aba-cdbd-4f66-b5ad-f7d095fa9320,eaea1500-4484-4372-b44c-e671ec8c1dcd
EndSession,2020-01-22T11:31:17.294Z,422dbaec-ab2f-4601-9182-2255f34b3ac6,b5c728b6-ebf6-4d50-96c6-452f59f80864
EndSession,2020-01-22T11:43:14.754Z,d14df8d7-f0fd-454b-8e21-c60fd37a51c6,e73a5ea4-9697-46f1-b9be-d50b89eec270
EndSession,2020-01-22T11:43:45.942Z,3030ddd6-4655-4bcd-af8a-3069cc1130b8,1c3554a4-4ac2-4a2a-8f48-4e1ce3b80457
EndSession,2020-01-22T11:51:30.481Z,a3270f6f-8854-4f99-9eb5-add517c98ae9,82ff78fd-7ee3-4cbd-8f69-712b0f7f8f4e
EndSession,2020-01-22T11:52:14.688Z,ab383776-e1ad-47fb-bea6-43b747a068f0,67f8bf4c-1fae-4aae-93e0-b52e6e22e9d2
EndSession,2020-01-22T11:54:33.067Z,422dbaec-ab2f-4601-9182-2255f34b3ac6,c6392a6b-5501-4cd0-8dad-6e10878b1722
EndSession,2020-01-22T12:02:24.038Z,3920aeb4-4c8f-443c-94a8-e720d9d78ffa,007c43c0-5698-43bf-b8e2-dc6dac51255d
EndSession,2020-01-22T12:34:26.486Z,422dbaec-ab2f-4601-9182-2255f34b3ac6,2152624f-8f03-4358-b152-0786f30b413a
EndSession,2020-01-22T12:49:42.290Z,e70313be-1bac-4688-9e15-18670a8276ee,dec49848-da7b-490f-bc27-c05d745b0c5c
EndSession,2020-01-22T12:49:50.612Z,3920aeb4-4c8f-443c-94a8-e720d9d78ffa,f6d1e7a4-ecf0-4f74-82af-fcee77bab626
EndSession,2020-01-22T12:56:53.059Z,0a3d5aba-cdbd-4f66-b5ad-f7d095fa9320,48869d24-63f0-4967-8a74-ff0eb61ffbf2
EndSession,2020-01-22T13:11:13.091Z,26e4957f-04e5-48b1-8453-a9d2c2d02aaa,cf43352c-6ac6-4e2a-8df2-a713fde4a7e0
EndSession,2020-01-22T13:34:23.102Z,3920aeb4-4c8f-443c-94a8-e720d9d78ffa,460eca20-2d79-46dc-b545-b2da6d502881
EndSession,2020-01-22T13:50:44.058Z,422dbaec-ab2f-4601-9182-2255f34b3ac6,0b272dae-4cb5-4afe-90cd-f2585150c488
EndSession,2020-01-22T14:32:46.851Z,eb6c3789-e0cc-4375-a763-9eb070bdeab1,bced6c79-6221-4497-8e00-4cca9081a945
EndSession,2020-01-22T14:36:22.510Z,422dbaec-ab2f-4601-9182-2255f34b3ac6,eac30521-a309-4eaa-8285-eadba2003da8
EndSession,2020-01-22T14:50:15.150Z,e70313be-1bac-4688-9e15-18670a8276ee,b35a1981-a192-428c-964b-54a0d3ae19e5
EndSession,2020-01-22T15:21:57.135Z,b41def4e-c081-4903-a191-2c06ee3a7559,d31fa1ad-ee01-430a-aef7-9d5b39cfebf5
EndSession,2020-01-22T15:26:05.068Z,742972b0-67c0-475f-9047-f902897714f3,f09dc9d7-8709-4956-a235-a0be6a324e55
EndSession,2020-01-22T15:36:47.761Z,e70313be-1bac-4688-9e15-18670a8276ee,c559ce9b-bc80-4601-a12e-502d69ceae2d
EndSession,2020-01-22T16:11:06.145Z,eb852a73-4dfb-48a8-b99d-c2195932c453,f674f2c3-b852-4b12-bb17-50fa31f9088c
EndSession,2020-01-22T16:16:31.223Z,0a3d5aba-cdbd-4f66-b5ad-f7d095fa9320,05607493-7fe6-4547-be05-4b61c57b328c
EndSession,2020-01-22T16:46:39.835Z,b41def4e-c081-4903-a191-2c06ee3a7559,d76d8231-075c-4ef2-bfd1-c7f5d5dcc42c
EndSession,2020-01-22T16:50:02.854Z,eb852a73-4dfb-48a8-b99d-c2195932c453,0d72dcf5-4790-43d5-bd8d-6ebbc5af284c
EndSession,2020-01-22T16:50:58.695Z,94fd4495-995b-44ab-91c3-9be8d9ca1916,cb2ed50c-0868-443f-aa3d-cd26f4eb8f51
EndSession,2020-01-22T17:06:16.169Z,dc86e370-ea22-4632-8cd9-317601808a37,9c711092-a923-4b3f-a332-41d91d66b80b
EndSession,2020-01-22T17:15:10.655Z,3030ddd6-4655-4bcd-af8a-3069cc1130b8,add04e42-9279-4bf8-b6ad-44b35e76172d
EndSession,2020-01-22T17:25:44.682Z,0ad7f2dc-57a5-4a87-9187-af623f05070b,ccb4592f-e94b-415f-8c35-c5a2c5f693cf
EndSession,2020-01-22T17:43:17.673Z,3920aeb4-4c8f-443c-94a8-e720d9d78ffa,8a5c8154-0303-4549-941c-a15cc3feb85b
EndSession,2020-01-22T17:58:24.506Z,17ef3de0-e674-4082-a08b-0fc034dc9bdb,997dcfc4-632f-4b25-abfa-e21589534489
EndSession,2020-01-22T18:02:26.411Z,0ad7f2dc-57a5-4a87-9187-af623f05070b,4dbcf479-5926-4fff-a18b-893e3e86c481
EndSession,2020-01-22T18:16:43.654Z,9dd61607-4512-40c8-b745-227348b07fb5,cff7fefc-2a08-4ce4-a9f0-d8225239bb8a
EndSession,2020-01-22T18:42:05.216Z,2f8a466a-700b-4513-8e97-c0a49786f7ad,0e26bc20-fefc-40c6-92cb-f221f1a5e9a0
EndSession,2020-01-22T18:56:25.672Z,3920aeb4-4c8f-443c-94a8-e720d9d78ffa,05a21c00-814a-44a7-936d-79de0778dd12
EndSession,2020-01-22T18:58:48.952Z,422dbaec-ab2f-4601-9182-2255f34b3ac6,7687feb3-0b49-4445-abbc-018518ce9dcd
EndSession,2020-01-22T19:13:21.256Z,0ad7f2dc-57a5-4a87-9187-af623f05070b,843a78a7-3d86-41e7-93b2-e3835ebe9349
EndSession,2020-01-22T19:14:30.462Z,eb6c3789-e0cc-4375-a763-9eb070bdeab1,33f8ea1f-5b27-45ff-b9a2-8086fb4343f6
EndSession,2020-01-22T19:22:40.989Z,0a3d5aba-cdbd-4f66-b5ad-f7d095fa9320,a31b3c5b-d1d7-474f-bb85-ee9c6e50195a
EndSession,2020-01-23T07:15:19.948Z,5d098078-36e0-449f-815d-ece7764db96a,7f65be5e-97c0-4784-bb72-d60f67b7c04b
EndSession,2020-01-23T08:47:15.417Z,379cd913-1263-42de-968b-a4e1eb6f7673,4cf55ac4-060b-4050-8e5f-148e85c94c10
EndSession,2020-01-23T09:00:17.983Z,7551c095-95c2-4519-b9d9-93709b7e2080,65ba7bf7-f14c-42dc-b8ba-0ac97b67a8af
EndSession,2020-01-23T09:05:32.727Z,5d098078-36e0-449f-815d-ece7764db96a,2b136e28-025c-4476-b185-2723d4ccd35f
EndSession,2020-01-23T09:08:44.824Z,cf231fc8-5dbf-4a6b-9363-8afb306722d9,bd73ea86-ccc5-47ff-bbe0-27fa7bc2af5c
EndSession,2020-01-23T09:19:28.535Z,298cd6af-1117-4e0b-8748-db8c5504637a,1bb35f88-284d-4d1b-b257-9bd78ba2e456
EndSession,2020-01-23T09:26:15.850Z,1edf9730-7cc5-495e-9deb-63d4416fe16a,00188dfb-9b31-4adf-9a34-ff6151bbb61a
EndSession,2020-01-23T09:34:09.811Z,fef7bf11-fb08-471c-abc7-53ecd5d420eb,d859b067-0325-46fc-b998-396dcda10e8b
EndSession,2020-01-23T09:44:52.073Z,5d098078-36e0-449f-815d-ece7764db96a,e3ce7f06-9956-4f91-9db9-cae2cef46c13
EndSession,2020-01-23T09:46:17.566Z,1381280a-3beb-4d02-b28c-339bb06d450b,eab4cf66-0adc-4ec8-a4ae-9434360625d4
EndSession,2020-01-23T09:51:30.607Z,1edf9730-7cc5-495e-9deb-63d4416fe16a,bef57238-db10-421a-840f-5bf88553a96f
EndSession,2020-01-23T10:02:18.151Z,5acb05a8-df6e-4afa-8d3e-cc31e335611c,ef464c9b-4f8f-4305-81be-92c9c9125b24
EndSession,2020-01-23T10:11:55.757Z,cf231fc8-5dbf-4a6b-9363-8afb306722d9,c2b2e03e-a795-44a0-8069-36dd188a7ca9
EndSession,2020-01-23T10:12:24.889Z,fef7bf11-fb08-471c-abc7-53ecd5d420eb,a9cb4799-9cde-4806-98f9-4cb34916d32a
EndSession,2020-01-23T10:38:48.076Z,298cd6af-1117-4e0b-8748-db8c5504637a,68c5d344-8e93-4f6f-9557-ce0fdcffe45a
EndSession,2020-01-23T10:39:18.399Z,7551c095-95c2-4519-b9d9-93709b7e2080,ca5bd1fb-d2c2-47bb-9577-ea78d5892cc3
EndSession,2020-01-23T10:42:07.765Z,3030ddd6-4655-4bcd-af8a-3069cc1130b8,a3f974a8-6487-4dc9-916a-3253ecf6a77c
EndSession,2020-01-23T10:49:05.911Z,cf231fc8-5dbf-4a6b-9363-8afb306722d9,40a75ec7-9938-4aff-add6-9bd5b8666d51
EndSession,2020-01-23T10:51:57.714Z,5acb05a8-df6e-4afa-8d3e-cc31e335611c,889a189e-1e14-468a-bd9b-1922120c17c2
EndSession,2020-01-23T11:22:54.877Z,ba6a2f23-e0cc-4d55-89c8-a5776d0d6648,6102b0cb-305a-4053-bf27-cb70b19a6812
EndSession,2020-01-23T11:25:27.083Z,298cd6af-1117-4e0b-8748-db8c5504637a,e6893ee3-3d31-41c5-b7ce-e0d27ce87c50
EndSession,2020-01-23T11:37:35.355Z,cf231fc8-5dbf-4a6b-9363-8afb306722d9,2db0db6c-aef1-41dd-a8ee-2a8046360b45
EndSession,2020-01-23T11:55:19.394Z,d14df8d7-f0fd-454b-8e21-c60fd37a51c6,f1eafbd8-ede4-4710-b6b9-83af35e337f2
EndSession,2020-01-23T11:57:53.845Z,5d098078-36e0-449f-815d-ece7764db96a,c5a39918-eca7-4ade-8cbe-5c12625d3cc1
EndSession,2020-01-23T12:27:45.378Z,1edf9730-7cc5-495e-9deb-63d4416fe16a,57cfaeca-b59f-42d6-ab7b-af949052110e
EndSession,2020-01-23T12:43:25.916Z,0a3d5aba-cdbd-4f66-b5ad-f7d095fa9320,bb754e96-2266-479f-8f21-6ff9783cca1a
EndSession,2020-01-23T13:22:34.927Z,5d098078-36e0-449f-815d-ece7764db96a,68d603e5-18fe-4baf-a876-66ff43f1f6b7
EndSession,2020-01-23T13:22:47.512Z,5acb05a8-df6e-4afa-8d3e-cc31e335611c,850e344a-1059-4fcc-b54e-def9b5a51456
EndSession,2020-01-23T14:06:00.023Z,b874e9d8-47ad-4d1d-80c2-e264421284d3,90ff78c5-5a91-4e6c-b59f-716ff3ea0e3e
EndSession,2020-01-23T14:08:06.461Z,1edf9730-7cc5-495e-9deb-63d4416fe16a,0a7118f3-6dd9-46bb-bd63-f24d511993bd
EndSession,2020-01-23T14:35:12.887Z,26e4957f-04e5-48b1-8453-a9d2c2d02aaa,b4f45b38-b6e0-42c4-ab9f-6e5ca826aafb
EndSession,2020-01-23T14:39:35.914Z,298cd6af-1117-4e0b-8748-db8c5504637a,9b79eb78-75e7-4320-ba6a-c3a2b653b64d
EndSession,2020-01-23T14:41:44.600Z,7551c095-95c2-4519-b9d9-93709b7e2080,99d36879-0c5e-44f0-8827-046428697833
EndSession,2020-01-23T14:44:31.759Z,1edf9730-7cc5-495e-9deb-63d4416fe16a,cff6b277-5fd3-488a-8e0e-761ea68968d3
EndSession,2020-01-23T14:46:31.734Z,5acb05a8-df6e-4afa-8d3e-cc31e335611c,f9d1ee14-8f23-437c-8e25-eb77a84af492
EndSession,2020-01-23T14:53:50Z,b874e9d8-47ad-4d1d-80c2-e264421284d3,a7f279da-b4a8-4558-a7cc-be10a6479c79
EndSession,2020-01-23T14:53:54.043Z,298cd6af-1117-4e0b-8748-db8c5504637a,ce43119e-4eac-4964-956a-21ead7af1811
EndSession,2020-01-23T14:58:26.221Z,68fb96d7-3982-4ce2-9bd1-336ac03a03fb,cbe1df83-7cc4-4185-b84d-35d91992f632
EndSession,2020-01-23T15:05:27.180Z,9dd61607-4512-40c8-b745-227348b07fb5,d434e7e9-762a-4024-a73d-4ae1340005c4
EndSession,2020-01-23T15:08:48.785Z,9c650f85-109a-479d-b6c3-1c44a0915c3d,52e5d4f3-6c3c-4fd6-a97d-973a37456694
EndSession,2020-01-23T15:11:22.301Z,5acb05a8-df6e-4afa-8d3e-cc31e335611c,6cb0502f-53ea-4a01-ac8b-feff5563c2e6
EndSession,2020-01-23T15:25:35.410Z,1e685e8c-4740-4be4-adf7-b2e066c7df3f,6ec2d0cf-d03f-485d-961c-6c716a05e041
EndSession,2020-01-23T15:51:15.022Z,26e4957f-04e5-48b1-8453-a9d2c2d02aaa,b4ceb388-7ec7-4940-b1b7-bd2d01fb1f40
EndSession,2020-01-23T15:59:47.792Z,fef7bf11-fb08-471c-abc7-53ecd5d420eb,dd92c0fc-3b4b-47dc-8dbb-af22e9e54416
EndSession,2020-01-23T16:59:00.625Z,9c650f85-109a-479d-b6c3-1c44a0915c3d,fe06263d-8c23-449f-85d0-663c93e98df4
EndSession,2020-01-23T17:02:48.234Z,1edf9730-7cc5-495e-9deb-63d4416fe16a,6ca8fabc-ab6e-4746-8103-f636f7a08eb9
EndSession,2020-01-23T17:10:06.150Z,a5bb8e5c-8855-4c9b-b02b-8b3352b16459,08a90a37-a45d-4dd1-93c5-fd0d54fe0c0b
EndSession,2020-01-23T17:10:57.271Z,2f8a466a-700b-4513-8e97-c0a49786f7ad,ffbd2774-0ec7-42d7-9298-9480d5d5b541
EndSession,2020-01-23T17:15:30.941Z,0a3d5aba-cdbd-4f66-b5ad-f7d095fa9320,e663f939-370a-4c3b-a825-d187d4ffbf9b
EndSession,2020-01-23T17:38:27.936Z,7551c095-95c2-4519-b9d9-93709b7e2080,06987e82-789b-49a2-acd5-2a45d615226a
EndSession,2020-01-23T17:55:08.955Z,0ad7f2dc-57a5-4a87-9187-af623f05070b,71ecea13-d213-48be-9320-2fa5530b66cb
EndSession,2020-01-23T18:04:14.820Z,1e685e8c-4740-4be4-adf7-b2e066c7df3f,8a0c8b10-ef28-4c96-bba3-e0c944ea820e
EndSession,2020-01-23T18:06:37.585Z,1edf9730-7cc5-495e-9deb-63d4416fe16a,54085fb9-3d9b-4505-a284-ec1f355090a4
EndSession,2020-01-23T18:09:35.608Z,7551c095-95c2-4519-b9d9-93709b7e2080,dc7c6056-255c-453f-a213-38fa7e458398
EndSession,2020-01-23T18:26:12.260Z,582869a0-ea6e-4357-ba89-e21195ea273e,d5fc090c-984f-46ee-91dd-a1cf539997d5
EndSession,2020-01-23T18:32:06.473Z,5d098078-36e0-449f-815d-ece7764db96a,6a78e510-bc14-48cb-8528-59ddde7c3067
EndSession,2020-01-23T18:54:02.781Z,422dbaec-ab2f-4601-9182-2255f34b3ac6,7b24440f-0ad8-49cb-9d0c-b5610510d540
EndSession,2020-01-23T18:56:18.357Z,9ee8e497-afb2-4388-8f2d-354d173194a2,ceeb9cf6-fb70-4f77-b483-38f4f5d592de
EndSession,2020-01-23T19:08:57.720Z,e70313be-1bac-4688-9e15-18670a8276ee,ba2fee4a-1db6-48b3-8833-e736e87f21a0
EndSession,2020-01-23T19:30:20.516Z,a5bb8e5c-8855-4c9b-b02b-8b3352b16459,eecb333a-b2c5-4ecf-8f78-cc5c83549802
EndSession,2020-01-23T19:42:48.816Z,e4c827f2-8a6f-414a-8081-41672ac2fd17,dd888449-5011-4b24-901b-38234fc26bf5
EndSession,2020-01-23T19:59:28.398Z,0ad7f2dc-57a5-4a87-9187-af623f05070b,08307f1f-2c59-4228-9007-b5a572d28976
EndSession,2020-01-24T07:31:53.382Z,78652e4a-f12b-4c0e-8252-422f37d94e99,f915b4cf-0851-45e6-a007-e594e3c669b7
EndSession,2020-01-24T08:33:59.695Z,78652e4a-f12b-4c0e-8252-422f37d94e99,6b94b340-2757-4ec0-b224-dec9189b8e3c
EndSession,2020-01-24T08:42:23.303Z,52ac28f6-823a-495d-9a9a-62838e1e9fbe,0d5f3330-ea31-4f12-b9d0-0e7258786aa3
EndSession,2020-01-24T09:00:16.019Z,4b6aa97f-22b3-43eb-b4c1-d880886a9d1f,fe7cdba1-0fcd-4e6a-be59-ba6c4131e973
EndSession,2020-01-24T09:11:17.695Z,a3270f6f-8854-4f99-9eb5-add517c98ae9,82927032-62ee-47bd-b385-1f7936a24cf4
EndSession,2020-01-24T09:20:29.570Z,0ad7f2dc-57a5-4a87-9187-af623f05070b,6ca41a0a-18d8-4294-9861-60e32861805b
EndSession,2020-01-24T09:21:06.117Z,3920aeb4-4c8f-443c-94a8-e720d9d78ffa,f69ddd3c-6705-43a2-847b-41bbcd216a7e
EndSession,2020-01-24T09:37:40.962Z,3920aeb4-4c8f-443c-94a8-e720d9d78ffa,3276481d-7b47-4eaa-ab9a-096e8bba0343
EndSession,2020-01-24T09:38:41.530Z,4b6aa97f-22b3-43eb-b4c1-d880886a9d1f,7ad30193-ebc6-4e94-b83e-c509927b1248
EndSession,2020-01-24T09:57:39.311Z,5e028b0a-b0b6-4c1f-a806-0390553c73bc,21949349-6849-43d8-98cc-62fd826263da
EndSession,2020-01-24T10:27:49.531Z,5e028b0a-b0b6-4c1f-a806-0390553c73bc,15a794a0-fe17-4ea0-b3c3-82d7e75f6c7e
EndSession,2020-01-24T11:44:25.104Z,26e4957f-04e5-48b1-8453-a9d2c2d02aaa,41fda115-de30-4f7d-9847-31a8bbb94925
EndSession,2020-01-24T11:51:00.902Z,a5bb8e5c-8855-4c9b-b02b-8b3352b16459,dbda74b3-3298-4806-9d57-0bb5eb0dfcbf
EndSession,2020-01-24T12:20:38.376Z,ba6a2f23-e0cc-4d55-89c8-a5776d0d6648,ff0fe79c-b066-42db-85af-65de663f6cf7
EndSession,2020-01-24T12:27:57.222Z,5acb05a8-df6e-4afa-8d3e-cc31e335611c,b47c3281-cf0c-4a61-991f-1868344a1551
EndSession,2020-01-24T12:35:42.189Z,8f3bc7be-1685-452d-a6ee-6750b116f1b5,b70bca21-5350-46e4-967d-7a27177b98fe
EndSession,2020-01-24T12:37:39.073Z,5e028b0a-b0b6-4c1f-a806-0390553c73bc,61c851b1-cedc-4ac8-b4f4-4048e127c8f9
EndSession,2020-01-24T12:52:05.824Z,2f8a466a-700b-4513-8e97-c0a49786f7ad,e7800de7-e709-4689-8a15-00333fa1135e
EndSession,2020-01-24T13:06:19.658Z,ba6a2f23-e0cc-4d55-89c8-a5776d0d6648,b9b9fed2-d207-4410-9986-cd6a20d68340
EndSession,2020-01-24T13:12:52.700Z,2f8a466a-700b-4513-8e97-c0a49786f7ad,e51bf8ae-2df6-46fb-b458-c3b3f876db12
EndSession,2020-01-24T13:12:56.201Z,582869a0-ea6e-4357-ba89-e21195ea273e,f397f7fc-aa55-4466-851a-3be0295faec5
EndSession,2020-01-24T13:39:14.652Z,d14df8d7-f0fd-454b-8e21-c60fd37a51c6,82ed3e07-fa05-4e25-b28f-19262b5ba699
EndSession,2020-01-24T13:54:23.771Z,5e028b0a-b0b6-4c1f-a806-0390553c73bc,a48557e8-701a-4a13-b77a-b573aea9c32c
EndSession,2020-01-24T13:57:27.240Z,2f8a466a-700b-4513-8e97-c0a49786f7ad,a453c769-c4ed-482b-b1b2-426cfa721ea7
EndSession,2020-01-24T14:12:16.612Z,aaa108f7-ea7f-41ed-85d8-d856e0aa9492,60e8a213-bb8a-4352-9646-52a041199ef6
EndSession,2020-01-24T14:41:57.425Z,8f3bc7be-1685-452d-a6ee-6750b116f1b5,5097db45-062b-49c4-8bbd-dfa4f8145607
EndSession,2020-01-24T15:00:54.508Z,aaa108f7-ea7f-41ed-85d8-d856e0aa9492,f2937e50-d74f-4187-85d7-6b8982442915
EndSession,2020-01-24T16:10:52.672Z,aaa108f7-ea7f-41ed-85d8-d856e0aa9492,d5cfe02c-1a94-4f6e-b1ca-85d227246a42
EndSession,2020-01-24T16:38:00.314Z,68fb96d7-3982-4ce2-9bd1-336ac03a03fb,e7f91362-771f-4beb-b279-12a30fa40463
EndSession,2020-01-24T16:59:21.345Z,fef7bf11-fb08-471c-abc7-53ecd5d420eb,d0de8eba-12bc-460a-b60e-8c751bf01189
EndSession,2020-01-24T17:38:15.920Z,fef7bf11-fb08-471c-abc7-53ecd5d420eb,0472d7da-2ecd-4f73-b1f4-7c69c92be1c7
EndSession,2020-01-24T18:07:49.610Z,a02805ef-72e2-440d-aa63-b72179d17d9a,ce0d3a6c-f4da-4c7c-9484-5fb4d8d3d856
EndSession,2020-01-24T18:18:48.643Z,e70313be-1bac-4688-9e15-18670a8276ee,baf29d73-926a-43f8-84fe-5732993cc701
EndSession,2020-01-24T18:23:31.427Z,d14df8d7-f0fd-454b-8e21-c60fd37a51c6,03849817-0838-4978-906c-6a90ddb7c48d
EndSession,2020-01-24T18:32:46.504Z,8dbabbab-e429-4897-a597-577a82951936,6eb6e171-55f7-47f3-99ee-83a7634b2e21
EndSession,2020-01-24T18:52:58.396Z,fef7bf11-fb08-471c-abc7-53ecd5d420eb,2834b1a3-bfce-4f1d-bb77-3e9a6202a1d5
EndSession,2020-01-24T19:29:30.003Z,9e90f27d-edec-4fb3-a86a-0754a7a4683b,69405879-7714-455f-8459-0a3bfc036a3b
EndSession,2020-01-25T09:58:33.790Z,eb6c3789-e0cc-4375-a763-9eb070bdeab1,48c2956b-9ffc-4ef1-ac57-fadc1c69b5e0
EndSession,2020-01-25T10:23:27.999Z,d14df8d7-f0fd-454b-8e21-c60fd37a51c6,94f5e768-306c-41d9-bb48-0460d940f2c0
